path,split,material,defect_type,mask_path,attributes
../../data/MVTec/leather/train/good/034.png,train,leather,good,,
../../data/MVTec/leather/train/good/035.png,train,leather,good,,
../../data/MVTec/leather/train/good/036.png,train,leather,good,,
../../data/MVTec/leather/train/good/037.png,train,leather,good,,
../../data/MVTec/leather/train/good/038.png,train,leather,good,,
../../data/MVTec/leather/train/good/039.png,train,leather,good,,
../../data/MVTec/leather/train/good/040.png,train,leather,good,,
../../data/MVTec/leather/train/good/041.png,train,leather,good,,
../../data/MVTec/leather/train/good/042.png,train,leather,good,,
../../data/MVTec/leather/train/good/043.png,train,leather,good,,
../../data/MVTec/leather/train/good/044.png,train,leather,good,,
../../data/MVTec/leather/train/good/045.png,train,leather,good,,
../../data/MVTec/leather/train/good/046.png,train,leather,good,,
../../data/MVTec/leather/train/good/047.png,train,leather,good,,
../../data/MVTec/leather/train/good/048.png,train,leather,good,,
../../data/MVTec/leather/train/good/049.png,train,leather,good,,
../../data/MVTec/leather/train/good/050.png,train,leather,good,,
../../data/MVTec/leather/train/good/051.png,train,leather,good,,
../../data/MVTec/leather/train/good/052.png,train,leather,good,,
../../data/MVTec/leather/train/good/053.png,train,leather,good,,
../../data/MVTec/leather/train/good/054.png,train,leather,good,,
../../data/MVTec/leather/train/good/055.png,train,leather,good,,
../../data/MVTec/leather/train/good/056.png,train,leather,good,,
../../data/MVTec/leather/train/good/057.png,train,leather,good,,
../../data/MVTec/leather/train/good/058.png,train,leather,good,,
../../data/MVTec/leather/train/good/059.png,train,leather,good,,
../../data/MVTec/leather/train/good/060.png,train,leather,good,,
../../data/MVTec/leather/train/good/061.png,train,leather,good,,
../../data/MVTec/leather/train/good/062.png,train,leather,good,,
../../data/MVTec/leather/train/good/063.png,train,leather,good,,
../../data/MVTec/leather/train/good/064.png,train,leather,good,,
../../data/MVTec/leather/train/good/065.png,train,leather,good,,
../../data/MVTec/leather/train/good/066.png,train,leather,good,,
../../data/MVTec/leather/train/good/067.png,train,leather,good,,
../../data/MVTec/leather/train/good/068.png,train,leather,good,,
../../data/MVTec/leather/train/good/069.png,train,leather,good,,
../../data/MVTec/leather/train/good/070.png,train,leather,good,,
../../data/MVTec/leather/train/good/071.png,train,leather,good,,
../../data/MVTec/leather/train/good/072.png,train,leather,good,,
../../data/MVTec/leather/train/good/073.png,train,leather,good,,
../../data/MVTec/leather/train/good/074.png,train,leather,good,,
../../data/MVTec/leather/train/good/075.png,train,leather,good,,
../../data/MVTec/leather/train/good/076.png,train,leather,good,,
../../data/MVTec/leather/train/good/077.png,train,leather,good,,
../../data/MVTec/leather/train/good/078.png,train,leather,good,,
../../data/MVTec/leather/train/good/079.png,train,leather,good,,
../../data/MVTec/leather/train/good/080.png,train,leather,good,,
../../data/MVTec/leather/train/good/081.png,train,leather,good,,
../../data/MVTec/leather/train/good/082.png,train,leather,good,,
../../data/MVTec/leather/train/good/083.png,train,leather,good,,
../../data/MVTec/leather/train/good/084.png,train,leather,good,,
../../data/MVTec/leather/train/good/085.png,train,leather,good,,
../../data/MVTec/leather/train/good/086.png,train,leather,good,,
../../data/MVTec/leather/train/good/087.png,train,leather,good,,
../../data/MVTec/leather/train/good/088.png,train,leather,good,,
../../data/MVTec/leather/train/good/089.png,train,leather,good,,
../../data/MVTec/leather/train/good/090.png,train,leather,good,,
../../data/MVTec/leather/train/good/091.png,train,leather,good,,
../../data/MVTec/leather/train/good/092.png,train,leather,good,,
../../data/MVTec/leather/train/good/093.png,train,leather,good,,
../../data/MVTec/leather/train/good/094.png,train,leather,good,,
../../data/MVTec/leather/train/good/095.png,train,leather,good,,
../../data/MVTec/leather/train/good/096.png,train,leather,good,,
../../data/MVTec/leather/train/good/097.png,train,leather,good,,
../../data/MVTec/leather/train/good/098.png,train,leather,good,,
../../data/MVTec/leather/train/good/099.png,train,leather,good,,
../../data/MVTec/leather/train/good/100.png,train,leather,good,,
../../data/MVTec/leather/train/good/101.png,train,leather,good,,
../../data/MVTec/leather/train/good/102.png,train,leather,good,,
../../data/MVTec/leather/train/good/103.png,train,leather,good,,
../../data/MVTec/leather/train/good/104.png,train,leather,good,,
../../data/MVTec/leather/train/good/105.png,train,leather,good,,
../../data/MVTec/leather/train/good/106.png,train,leather,good,,
../../data/MVTec/leather/train/good/107.png,train,leather,good,,
../../data/MVTec/leather/train/good/108.png,train,leather,good,,
../../data/MVTec/leather/train/good/109.png,train,leather,good,,
../../data/MVTec/leather/train/good/110.png,train,leather,good,,
../../data/MVTec/leather/train/good/111.png,train,leather,good,,
../../data/MVTec/leather/train/good/112.png,train,leather,good,,
../../data/MVTec/leather/train/good/113.png,train,leather,good,,
../../data/MVTec/leather/train/good/114.png,train,leather,good,,
../../data/MVTec/leather/train/good/115.png,train,leather,good,,
../../data/MVTec/leather/train/good/116.png,train,leather,good,,
../../data/MVTec/leather/train/good/117.png,train,leather,good,,
../../data/MVTec/leather/train/good/118.png,train,leather,good,,
../../data/MVTec/leather/train/good/119.png,train,leather,good,,
../../data/MVTec/leather/train/good/120.png,train,leather,good,,
../../data/MVTec/leather/train/good/121.png,train,leather,good,,
../../data/MVTec/leather/train/good/122.png,train,leather,good,,
../../data/MVTec/leather/train/good/123.png,train,leather,good,,
../../data/MVTec/leather/train/good/124.png,train,leather,good,,
../../data/MVTec/leather/train/good/125.png,train,leather,good,,
../../data/MVTec/leather/train/good/126.png,train,leather,good,,
../../data/MVTec/leather/train/good/127.png,train,leather,good,,
../../data/MVTec/leather/train/good/128.png,train,leather,good,,
../../data/MVTec/leather/train/good/129.png,train,leather,good,,
../../data/MVTec/leather/train/good/130.png,train,leather,good,,
../../data/MVTec/leather/train/good/131.png,train,leather,good,,
../../data/MVTec/leather/train/good/132.png,train,leather,good,,
../../data/MVTec/leather/train/good/133.png,train,leather,good,,
../../data/MVTec/leather/train/good/134.png,train,leather,good,,
../../data/MVTec/leather/train/good/135.png,train,leather,good,,
../../data/MVTec/leather/train/good/136.png,train,leather,good,,
../../data/MVTec/leather/train/good/137.png,train,leather,good,,
../../data/MVTec/leather/train/good/138.png,train,leather,good,,
../../data/MVTec/leather/train/good/139.png,train,leather,good,,
../../data/MVTec/leather/train/good/140.png,train,leather,good,,
../../data/MVTec/leather/train/good/141.png,train,leather,good,,
../../data/MVTec/leather/train/good/142.png,train,leather,good,,
../../data/MVTec/leather/train/good/143.png,train,leather,good,,
../../data/MVTec/leather/train/good/144.png,train,leather,good,,
../../data/MVTec/leather/train/good/145.png,train,leather,good,,
../../data/MVTec/leather/train/good/146.png,train,leather,good,,
../../data/MVTec/leather/train/good/147.png,train,leather,good,,
../../data/MVTec/leather/train/good/148.png,train,leather,good,,
../../data/MVTec/leather/train/good/149.png,train,leather,good,,
../../data/MVTec/leather/train/good/150.png,train,leather,good,,
../../data/MVTec/leather/train/good/151.png,train,leather,good,,
../../data/MVTec/leather/train/good/152.png,train,leather,good,,
../../data/MVTec/leather/train/good/153.png,train,leather,good,,
../../data/MVTec/leather/train/good/154.png,train,leather,good,,
../../data/MVTec/leather/train/good/155.png,train,leather,good,,
../../data/MVTec/leather/train/good/156.png,train,leather,good,,
../../data/MVTec/leather/train/good/157.png,train,leather,good,,
../../data/MVTec/leather/train/good/158.png,train,leather,good,,
../../data/MVTec/leather/train/good/159.png,train,leather,good,,
../../data/MVTec/leather/train/good/160.png,train,leather,good,,
../../data/MVTec/leather/train/good/161.png,train,leather,good,,
../../data/MVTec/leather/train/good/162.png,train,leather,good,,
../../data/MVTec/leather/train/good/163.png,train,leather,good,,
../../data/MVTec/leather/train/good/164.png,train,leather,good,,
../../data/MVTec/leather/train/good/165.png,train,leather,good,,
../../data/MVTec/leather/train/good/166.png,train,leather,good,,
../../data/MVTec/leather/train/good/167.png,train,leather,good,,
../../data/MVTec/leather/train/good/168.png,train,leather,good,,
../../data/MVTec/leather/train/good/169.png,train,leather,good,,
../../data/MVTec/leather/train/good/170.png,train,leather,good,,
../../data/MVTec/leather/train/good/171.png,train,leather,good,,
../../data/MVTec/leather/train/good/172.png,train,leather,good,,
../../data/MVTec/leather/train/good/173.png,train,leather,good,,
../../data/MVTec/leather/train/good/174.png,train,leather,good,,
../../data/MVTec/leather/train/good/175.png,train,leather,good,,
../../data/MVTec/leather/train/good/176.png,train,leather,good,,
../../data/MVTec/leather/train/good/177.png,train,leather,good,,
../../data/MVTec/leather/train/good/178.png,train,leather,good,,
../../data/MVTec/leather/train/good/179.png,train,leather,good,,
../../data/MVTec/leather/train/good/180.png,train,leather,good,,
../../data/MVTec/leather/train/good/181.png,train,leather,good,,
../../data/MVTec/leather/train/good/182.png,train,leather,good,,
../../data/MVTec/leather/train/good/183.png,train,leather,good,,
../../data/MVTec/leather/train/good/184.png,train,leather,good,,
../../data/MVTec/leather/train/good/185.png,train,leather,good,,
../../data/MVTec/leather/train/good/186.png,train,leather,good,,
../../data/MVTec/leather/train/good/187.png,train,leather,good,,
../../data/MVTec/leather/train/good/188.png,train,leather,good,,
../../data/MVTec/leather/train/good/189.png,train,leather,good,,
../../data/MVTec/leather/train/good/190.png,train,leather,good,,
../../data/MVTec/leather/train/good/191.png,train,leather,good,,
../../data/MVTec/leather/train/good/192.png,train,leather,good,,
../../data/MVTec/leather/train/good/193.png,train,leather,good,,
../../data/MVTec/leather/train/good/194.png,train,leather,good,,
../../data/MVTec/leather/train/good/195.png,train,leather,good,,
../../data/MVTec/leather/train/good/196.png,train,leather,good,,
../../data/MVTec/leather/train/good/197.png,train,leather,good,,
../../data/MVTec/leather/train/good/198.png,train,leather,good,,
../../data/MVTec/leather/train/good/199.png,train,leather,good,,
../../data/MVTec/leather/train/good/200.png,train,leather,good,,
../../data/MVTec/leather/train/good/201.png,train,leather,good,,
../../data/MVTec/leather/train/good/202.png,train,leather,good,,
../../data/MVTec/leather/train/good/203.png,train,leather,good,,
../../data/MVTec/leather/train/good/204.png,train,leather,good,,
../../data/MVTec/leather/train/good/205.png,train,leather,good,,
../../data/MVTec/leather/train/good/206.png,train,leather,good,,
../../data/MVTec/leather/train/good/207.png,train,leather,good,,
../../data/MVTec/leather/train/good/208.png,train,leather,good,,
../../data/MVTec/leather/train/good/209.png,train,leather,good,,
../../data/MVTec/leather/train/good/210.png,train,leather,good,,
../../data/MVTec/leather/train/good/211.png,train,leather,good,,
../../data/MVTec/leather/train/good/212.png,train,leather,good,,
../../data/MVTec/leather/train/good/213.png,train,leather,good,,
../../data/MVTec/leather/train/good/214.png,train,leather,good,,
../../data/MVTec/leather/train/good/215.png,train,leather,good,,
../../data/MVTec/leather/train/good/216.png,train,leather,good,,
../../data/MVTec/leather/train/good/217.png,train,leather,good,,
../../data/MVTec/leather/train/good/218.png,train,leather,good,,
../../data/MVTec/leather/train/good/219.png,train,leather,good,,
../../data/MVTec/leather/train/good/220.png,train,leather,good,,
../../data/MVTec/leather/train/good/221.png,train,leather,good,,
../../data/MVTec/leather/train/good/222.png,train,leather,good,,
../../data/MVTec/leather/train/good/223.png,train,leather,good,,
../../data/MVTec/leather/train/good/224.png,train,leather,good,,
../../data/MVTec/leather/train/good/225.png,train,leather,good,,
../../data/MVTec/leather/train/good/226.png,train,leather,good,,
../../data/MVTec/leather/train/good/227.png,train,leather,good,,
../../data/MVTec/leather/train/good/228.png,train,leather,good,,
../../data/MVTec/leather/train/good/229.png,train,leather,good,,
../../data/MVTec/leather/train/good/230.png,train,leather,good,,
../../data/MVTec/leather/train/good/231.png,train,leather,good,,
../../data/MVTec/leather/train/good/232.png,train,leather,good,,
../../data/MVTec/leather/train/good/233.png,train,leather,good,,
../../data/MVTec/leather/train/good/234.png,train,leather,good,,
../../data/MVTec/leather/train/good/235.png,train,leather,good,,
../../data/MVTec/leather/train/good/236.png,train,leather,good,,
../../data/MVTec/leather/train/good/237.png,train,leather,good,,
../../data/MVTec/leather/train/good/238.png,train,leather,good,,
../../data/MVTec/leather/train/good/239.png,train,leather,good,,
../../data/MVTec/leather/train/good/240.png,train,leather,good,,
../../data/MVTec/leather/train/good/241.png,train,leather,good,,
../../data/MVTec/leather/train/good/242.png,train,leather,good,,
../../data/MVTec/leather/train/good/243.png,train,leather,good,,
../../data/MVTec/leather/train/good/244.png,train,leather,good,,
../../data/MVTec/leather/test/color/000.png,validation,leather,color,../../data/MVTec/leather/ground_truth/color/000_mask.png,
../../data/MVTec/leather/test/color/001.png,test,leather,color,../../data/MVTec/leather/ground_truth/color/001_mask.png,
../../data/MVTec/leather/test/color/002.png,validation,leather,color,../../data/MVTec/leather/ground_truth/color/002_mask.png,
../../data/MVTec/leather/test/color/003.png,test,leather,color,../../data/MVTec/leather/ground_truth/color/003_mask.png,
../../data/MVTec/leather/test/color/004.png,validation,leather,color,../../data/MVTec/leather/ground_truth/color/004_mask.png,
../../data/MVTec/leather/test/color/005.png,test,leather,color,../../data/MVTec/leather/ground_truth/color/005_mask.png,
../../data/MVTec/leather/test/color/006.png,validation,leather,color,../../data/MVTec/leather/ground_truth/color/006_mask.png,
../../data/MVTec/leather/test/color/007.png,test,leather,color,../../data/MVTec/leather/ground_truth/color/007_mask.png,
../../data/MVTec/leather/test/color/008.png,validation,leather,color,../../data/MVTec/leather/ground_truth/color/008_mask.png,
../../data/MVTec/leather/test/color/009.png,test,leather,color,../../data/MVTec/leather/ground_truth/color/009_mask.png,
../../data/MVTec/leather/test/color/010.png,validation,leather,color,../../data/MVTec/leather/ground_truth/color/010_mask.png,
../../data/MVTec/leather/test/color/011.png,test,leather,color,../../data/MVTec/leather/ground_truth/color/011_mask.png,
../../data/MVTec/leather/test/color/012.png,validation,leather,color,../../data/MVTec/leather/ground_truth/color/012_mask.png,
../../data/MVTec/leather/test/color/013.png,test,leather,color,../../data/MVTec/leather/ground_truth/color/013_mask.png,
../../data/MVTec/leather/test/color/014.png,validation,leather,color,../../data/MVTec/leather/ground_truth/color/014_mask.png,
../../data/MVTec/leather/test/color/015.png,test,leather,color,../../data/MVTec/leather/ground_truth/color/015_mask.png,
../../data/MVTec/leather/test/color/016.png,validation,leather,color,../../data/MVTec/leather/ground_truth/color/016_mask.png,
../../data/MVTec/leather/test/color/017.png,test,leather,color,../../data/MVTec/leather/ground_truth/color/017_mask.png,
../../data/MVTec/leather/test/color/018.png,validation,leather,color,../../data/MVTec/leather/ground_truth/color/018_mask.png,
../../data/MVTec/leather/test/cut/000.png,validation,leather,cut,../../data/MVTec/leather/ground_truth/cut/000_mask.png,
../../data/MVTec/leather/test/cut/001.png,test,leather,cut,../../data/MVTec/leather/ground_truth/cut/001_mask.png,
../../data/MVTec/leather/test/cut/002.png,validation,leather,cut,../../data/MVTec/leather/ground_truth/cut/002_mask.png,
../../data/MVTec/leather/test/cut/003.png,test,leather,cut,../../data/MVTec/leather/ground_truth/cut/003_mask.png,
../../data/MVTec/leather/test/cut/004.png,validation,leather,cut,../../data/MVTec/leather/ground_truth/cut/004_mask.png,
../../data/MVTec/leather/test/cut/005.png,test,leather,cut,../../data/MVTec/leather/ground_truth/cut/005_mask.png,
../../data/MVTec/leather/test/cut/006.png,validation,leather,cut,../../data/MVTec/leather/ground_truth/cut/006_mask.png,
../../data/MVTec/leather/test/cut/007.png,test,leather,cut,../../data/MVTec/leather/ground_truth/cut/007_mask.png,
../../data/MVTec/leather/test/cut/008.png,validation,leather,cut,../../data/MVTec/leather/ground_truth/cut/008_mask.png,
../../data/MVTec/leather/test/cut/009.png,test,leather,cut,../../data/MVTec/leather/ground_truth/cut/009_mask.png,
../../data/MVTec/leather/test/cut/010.png,validation,leather,cut,../../data/MVTec/leather/ground_truth/cut/010_mask.png,
../../data/MVTec/leather/test/cut/011.png,test,leather,cut,../../data/MVTec/leather/ground_truth/cut/011_mask.png,
../../data/MVTec/leather/test/cut/012.png,validation,leather,cut,../../data/MVTec/leather/ground_truth/cut/012_mask.png,
../../data/MVTec/leather/test/cut/013.png,test,leather,cut,../../data/MVTec/leather/ground_truth/cut/013_mask.png,
../../data/MVTec/leather/test/cut/014.png,validation,leather,cut,../../data/MVTec/leather/ground_truth/cut/014_mask.png,
../../data/MVTec/leather/test/cut/015.png,test,leather,cut,../../data/MVTec/leather/ground_truth/cut/015_mask.png,
../../data/MVTec/leather/test/cut/016.png,validation,leather,cut,../../data/MVTec/leather/ground_truth/cut/016_mask.png,
../../data/MVTec/leather/test/cut/017.png,test,leather,cut,../../data/MVTec/leather/ground_truth/cut/017_mask.png,
../../data/MVTec/leather/test/cut/018.png,validation,leather,cut,../../data/MVTec/leather/ground_truth/cut/018_mask.png,
../../data/MVTec/leather/test/fold/000.png,validation,leather,fold,../../data/MVTec/leather/ground_truth/fold/000_mask.png,
../../data/MVTec/leather/test/fold/001.png,test,leather,fold,../../data/MVTec/leather/ground_truth/fold/001_mask.png,
../../data/MVTec/leather/test/fold/002.png,validation,leather,fold,../../data/MVTec/leather/ground_truth/fold/002_mask.png,
../../data/MVTec/leather/test/fold/003.png,test,leather,fold,../../data/MVTec/leather/ground_truth/fold/003_mask.png,
../../data/MVTec/leather/test/fold/004.png,validation,leather,fold,../../data/MVTec/leather/ground_truth/fold/004_mask.png,
../../data/MVTec/leather/test/fold/005.png,test,leather,fold,../../data/MVTec/leather/ground_truth/fold/005_mask.png,
../../data/MVTec/leather/test/fold/006.png,validation,leather,fold,../../data/MVTec/leather/ground_truth/fold/006_mask.png,
../../data/MVTec/leather/test/fold/007.png,test,leather,fold,../../data/MVTec/leather/ground_truth/fold/007_mask.png,
../../data/MVTec/leather/test/fold/008.png,validation,leather,fold,../../data/MVTec/leather/ground_truth/fold/008_mask.png,
../../data/MVTec/leather/test/fold/009.png,test,leather,fold,../../data/MVTec/leather/ground_truth/fold/009_mask.png,
../../data/MVTec/leather/test/fold/010.png,validation,leather,fold,../../data/MVTec/leather/ground_truth/fold/010_mask.png,
../../data/MVTec/leather/test/fold/011.png,test,leather,fold,../../data/MVTec/leather/ground_truth/fold/011_mask.png,
../../data/MVTec/leather/test/fold/012.png,validation,leather,fold,../../data/MVTec/leather/ground_truth/fold/012_mask.png,
../../data/MVTec/leather/test/fold/013.png,test,leather,fold,../../data/MVTec/leather/ground_truth/fold/013_mask.png,
../../data/MVTec/leather/test/fold/014.png,validation,leather,fold,../../data/MVTec/leather/ground_truth/fold/014_mask.png,
../../data/MVTec/leather/test/fold/015.png,test,leather,fold,../../data/MVTec/leather/ground_truth/fold/015_mask.png,
../../data/MVTec/leather/test/fold/016.png,validation,leather,fold,../../data/MVTec/leather/ground_truth/fold/016_mask.png,
../../data/MVTec/leather/test/glue/000.png,validation,leather,glue,../../data/MVTec/leather/ground_truth/glue/000_mask.png,
../../data/MVTec/leather/test/glue/001.png,test,leather,glue,../../data/MVTec/leather/ground_truth/glue/001_mask.png,
../../data/MVTec/leather/test/glue/002.png,validation,leather,glue,../../data/MVTec/leather/ground_truth/glue/002_mask.png,
../../data/MVTec/leather/test/glue/003.png,test,leather,glue,../../data/MVTec/leather/ground_truth/glue/003_mask.png,
../../data/MVTec/leather/test/glue/004.png,validation,leather,glue,../../data/MVTec/leather/ground_truth/glue/004_mask.png,
../../data/MVTec/leather/test/glue/005.png,test,leather,glue,../../data/MVTec/leather/ground_truth/glue/005_mask.png,
../../data/MVTec/leather/test/glue/006.png,validation,leather,glue,../../data/MVTec/leather/ground_truth/glue/006_mask.png,
../../data/MVTec/leather/test/glue/007.png,test,leather,glue,../../data/MVTec/leather/ground_truth/glue/007_mask.png,
../../data/MVTec/leather/test/glue/008.png,validation,leather,glue,../../data/MVTec/leather/ground_truth/glue/008_mask.png,
../../data/MVTec/leather/test/glue/009.png,test,leather,glue,../../data/MVTec/leather/ground_truth/glue/009_mask.png,
../../data/MVTec/leather/test/glue/010.png,validation,leather,glue,../../data/MVTec/leather/ground_truth/glue/010_mask.png,
../../data/MVTec/leather/test/glue/011.png,test,leather,glue,../../data/MVTec/leather/ground_truth/glue/011_mask.png,
../../data/MVTec/leather/test/glue/012.png,validation,leather,glue,../../data/MVTec/leather/ground_truth/glue/012_mask.png,
../../data/MVTec/leather/test/glue/013.png,test,leather,glue,../../data/MVTec/leather/ground_truth/glue/013_mask.png,
../../data/MVTec/leather/test/glue/014.png,validation,leather,glue,../../data/MVTec/leather/ground_truth/glue/014_mask.png,
../../data/MVTec/leather/test/glue/015.png,test,leather,glue,../../data/MVTec/leather/ground_truth/glue/015_mask.png,
../../data/MVTec/leather/test/glue/016.png,validation,leather,glue,../../data/MVTec/leather/ground_truth/glue/016_mask.png,
../../data/MVTec/leather/test/glue/017.png,test,leather,glue,../../data/MVTec/leather/ground_truth/glue/017_mask.png,
../../data/MVTec/leather/test/glue/018.png,validation,leather,glue,../../data/MVTec/leather/ground_truth/glue/018_mask.png,
../../data/MVTec/leather/test/good/000.png,validation,leather,good,,
../../data/MVTec/leather/test/good/001.png,test,leather,good,,
../../data/MVTec/leather/test/good/002.png,validation,leather,good,,
../../data/MVTec/leather/test/good/003.png,test,leather,good,,
../../data/MVTec/leather/test/good/004.png,validation,leather,good,,
../../data/MVTec/leather/test/good/005.png,test,leather,good,,
../../data/MVTec/leather/test/good/006.png,validation,leather,good,,
../../data/MVTec/leather/test/good/007.png,test,leather,good,,
../../data/MVTec/leather/test/good/008.png,validation,leather,good,,
../../data/MVTec/leather/test/good/009.png,test,leather,good,,
../../data/MVTec/leather/test/good/010.png,validation,leather,good,,
../../data/MVTec/leather/test/good/011.png,test,leather,good,,
../../data/MVTec/leather/test/good/012.png,validation,leather,good,,
../../data/MVTec/leather/test/good/013.png,test,leather,good,,
../../data/MVTec/leather/test/good/014.png,validation,leather,good,,
../../data/MVTec/leather/test/good/015.png,test,leather,good,,
../../data/MVTec/leather/test/good/016.png,validation,leather,good,,
../../data/MVTec/leather/test/good/017.png,test,leather,good,,
../../data/MVTec/leather/test/good/018.png,validation,leather,good,,
../../data/MVTec/leather/test/good/019.png,test,leather,good,,
../../data/MVTec/leather/test/good/020.png,validation,leather,good,,
../../data/MVTec/leather/test/good/021.png,test,leather,good,,
../../data/MVTec/leather/test/good/022.png,validation,leather,good,,
../../data/MVTec/leather/test/good/023.png,test,leather,good,,
../../data/MVTec/leather/test/good/024.png,validation,leather,good,,
../../data/MVTec/leather/test/good/025.png,test,leather,good,,
../../data/MVTec/leather/test/good/026.png,validation,leather,good,,
../../data/MVTec/leather/test/good/027.png,test,leather,good,,
../../data/MVTec/leather/test/good/028.png,validation,leather,good,,
../../data/MVTec/leather/test/good/029.png,test,leather,good,,
../../data/MVTec/leather/test/good/030.png,validation,leather,good,,
../../data/MVTec/leather/test/good/031.png,test,leather,good,,
../../data/MVTec/leather/test/poke/000.png,validation,leather,poke,../../data/MVTec/leather/ground_truth/poke/000_mask.png,
../../data/MVTec/leather/test/poke/001.png,test,leather,poke,../../data/MVTec/leather/ground_truth/poke/001_mask.png,
../../data/MVTec/leather/test/poke/002.png,validation,leather,poke,../../data/MVTec/leather/ground_truth/poke/002_mask.png,
../../data/MVTec/leather/test/poke/003.png,test,leather,poke,../../data/MVTec/leather/ground_truth/poke/003_mask.png,
../../data/MVTec/leather/test/poke/004.png,validation,leather,poke,../../data/MVTec/leather/ground_truth/poke/004_mask.png,
../../data/MVTec/leather/test/poke/005.png,test,leather,poke,../../data/MVTec/leather/ground_truth/poke/005_mask.png,
../../data/MVTec/leather/test/poke/006.png,validation,leather,poke,../../data/MVTec/leather/ground_truth/poke/006_mask.png,
../../data/MVTec/leather/test/poke/007.png,test,leather,poke,../../data/MVTec/leather/ground_truth/poke/007_mask.png,
../../data/MVTec/leather/test/poke/008.png,validation,leather,poke,../../data/MVTec/leather/ground_truth/poke/008_mask.png,
../../data/MVTec/leather/test/poke/009.png,test,leather,poke,../../data/MVTec/leather/ground_truth/poke/009_mask.png,
../../data/MVTec/leather/test/poke/010.png,validation,leather,poke,../../data/MVTec/leather/ground_truth/poke/010_mask.png,
../../data/MVTec/leather/test/poke/011.png,test,leather,poke,../../data/MVTec/leather/ground_truth/poke/011_mask.png,
../../data/MVTec/leather/test/poke/012.png,validation,leather,poke,../../data/MVTec/leather/ground_truth/poke/012_mask.png,
../../data/MVTec/leather/test/poke/013.png,test,leather,poke,../../data/MVTec/leather/ground_truth/poke/013_mask.png,
../../data/MVTec/leather/test/poke/014.png,validation,leather,poke,../../data/MVTec/leather/ground_truth/poke/014_mask.png,
../../data/MVTec/leather/test/poke/015.png,test,leather,poke,../../data/MVTec/leather/ground_truth/poke/015_mask.png,
../../data/MVTec/leather/test/poke/016.png,validation,leather,poke,../../data/MVTec/leather/ground_truth/poke/016_mask.png,
../../data/MVTec/leather/test/poke/017.png,test,leather,poke,../../data/MVTec/leather/ground_truth/poke/017_mask.png,
../../data/MVTec/tile/train/good/000.png,train,tile,good,,
../../data/MVTec/tile/train/good/001.png,train,tile,good,,
../../data/MVTec/tile/train/good/002.png,train,tile,good,,
../../data/MVTec/tile/train/good/003.png,train,tile,good,,
../../data/MVTec/tile/train/good/004.png,train,tile,good,,
../../data/MVTec/tile/train/good/005.png,train,tile,good,,
../../data/MVTec/tile/train/good/006.png,train,tile,good,,
../../data/MVTec/tile/train/good/007.png,train,tile,good,,
../../data/MVTec/tile/train/good/008.png,train,tile,good,,
../../data/MVTec/tile/train/good/009.png,train,tile,good,,
../../data/MVTec/tile/train/good/010.png,train,tile,good,,
../../data/MVTec/tile/train/good/011.png,train,tile,good,,
../../data/MVTec/tile/train/good/012.png,train,tile,good,,
../../data/MVTec/tile/train/good/013.png,train,tile,good,,
../../data/MVTec/tile/train/good/014.png,train,tile,good,,
../../data/MVTec/tile/train/good/015.png,train,tile,good,,
../../data/MVTec/tile/train/good/016.png,train,tile,good,,
../../data/MVTec/tile/train/good/017.png,train,tile,good,,
../../data/MVTec/tile/train/good/018.png,train,tile,good,,
../../data/MVTec/tile/train/good/019.png,train,tile,good,,
../../data/MVTec/tile/train/good/020.png,train,tile,good,,
../../data/MVTec/tile/train/good/021.png,train,tile,good,,
../../data/MVTec/tile/train/good/022.png,train,tile,good,,
../../data/MVTec/tile/train/good/023.png,train,tile,good,,
../../data/MVTec/tile/train/good/024.png,train,tile,good,,
../../data/MVTec/tile/train/good/025.png,train,tile,good,,
../../data/MVTec/tile/train/good/026.png,train,tile,good,,
../../data/MVTec/tile/train/good/027.png,train,tile,good,,
../../data/MVTec/tile/train/good/028.png,train,tile,good,,
../../data/MVTec/tile/train/good/029.png,train,tile,good,,
../../data/MVTec/tile/train/good/030.png,train,tile,good,,
../../data/MVTec/tile/train/good/031.png,train,tile,good,,
../../data/MVTec/tile/train/good/032.png,train,tile,good,,
../../data/MVTec/tile/train/good/033.png,train,tile,good,,
../../data/MVTec/tile/train/good/034.png,train,tile,good,,
../../data/MVTec/tile/train/good/035.png,train,tile,good,,
../../data/MVTec/tile/train/good/036.png,train,tile,good,,
../../data/MVTec/tile/train/good/037.png,train,tile,good,,
../../data/MVTec/tile/train/good/038.png,train,tile,good,,
../../data/MVTec/tile/train/good/039.png,train,tile,good,,
../../data/MVTec/tile/train/good/040.png,train,tile,good,,
../../data/MVTec/tile/train/good/041.png,train,tile,good,,
../../data/MVTec/tile/train/good/042.png,train,tile,good,,
../../data/MVTec/tile/train/good/043.png,train,tile,good,,
../../data/MVTec/tile/train/good/044.png,train,tile,good,,
../../data/MVTec/tile/train/good/045.png,train,tile,good,,
../../data/MVTec/tile/train/good/046.png,train,tile,good,,
../../data/MVTec/tile/train/good/047.png,train,tile,good,,
../../data/MVTec/tile/train/good/048.png,train,tile,good,,
../../data/MVTec/tile/train/good/049.png,train,tile,good,,
../../data/MVTec/tile/train/good/050.png,train,tile,good,,
../../data/MVTec/tile/train/good/051.png,train,tile,good,,
../../data/MVTec/tile/train/good/052.png,train,tile,good,,
../../data/MVTec/tile/train/good/053.png,train,tile,good,,
